user,churn,age,housing,purchases_partners,cc_application_begin,app_downloaded,web_user,android_user,payment_type,zodiac_sign,left_for_two_month_plus,left_for_one_month,reward_rate,is_referred
7103,0,41.0,na,26,8,1,1,0,Bi-Weekly,Leo,0,0,0.62,1
19264,0,45.0,na,46,4,1,0,1,Monthly,Leo,0,0,1.5,0
37747,0,38.0,na,8,21,1,1,1,Bi-Weekly,na,1,0,2.17,1
32535,0,22.0,R,8,4,1,1,1,Bi-Weekly,Pisces,1,0,1.9,1
18161,0,21.0,R,0,0,1,0,1,Bi-Weekly,Scorpio,0,0,0.1699999999999999,0
59478,0,37.0,na,2,0,1,1,1,na,Aries,0,0,0.5,0
40474,0,29.0,na,33,0,1,1,1,Bi-Weekly,Aries,1,0,0.93,0
63947,0,30.0,na,0,0,0,1,0,Bi-Weekly,na,0,0,0.0,0
8938,0,22.0,O,62,3,1,0,1,Bi-Weekly,Pisces,0,0,1.33,0
64443,0,22.0,na,3,2,1,1,1,Bi-Weekly,Sagittarius,0,0,0.0,0
47663,1,46.0,na,16,2,1,1,0,Semi-Monthly,Aries,1,0,0.9,1
49308,0,30.0,R,19,20,1,0,0,Bi-Weekly,Sagittarius,0,0,1.0,1
29356,1,29.0,R,46,4,1,0,1,na,Libra,0,0,0.87,1
11248,1,32.0,R,0,6,1,1,1,Bi-Weekly,Capricorn,0,0,0.0,0
22110,0,25.0,R,40,9,1,0,1,Bi-Weekly,Leo,0,0,1.1,0
67796,0,23.0,na,0,0,1,0,1,Bi-Weekly,Cancer,0,0,0.0,0
11565,0,39.0,na,48,8,1,0,0,Bi-Weekly,Cancer,0,0,1.47,0
43600,0,39.0,na,6,3,1,1,0,Bi-Weekly,Libra,0,0,0.0699999999999999,0
6669,0,40.0,na,35,6,1,1,1,Weekly,Taurus,0,0,0.42,0
13684,1,40.0,R,8,17,1,1,1,Bi-Weekly,Sagittarius,1,0,1.8,0
47487,0,23.0,R,24,4,1,0,1,Semi-Monthly,Taurus,0,0,0.8,0
59665,0,30.0,na,0,0,0,1,0,Bi-Weekly,Virgo,0,0,0.0,0
59153,1,21.0,na,0,0,1,0,0,Monthly,Aquarius,0,0,0.0,0
7910,1,28.0,R,0,11,1,1,0,Bi-Weekly,Taurus,0,0,2.03,1
22617,1,26.0,na,0,0,1,1,1,Bi-Weekly,Aquarius,0,0,0.0,0
22001,0,27.0,na,9,1,1,1,1,Bi-Weekly,Virgo,1,0,0.1699999999999999,0
21657,0,45.0,R,28,3,1,1,0,na,Capricorn,0,0,0.53,1
60741,1,38.0,na,0,0,0,1,0,Bi-Weekly,na,0,0,0.0,0
24427,0,25.0,R,99,13,1,1,1,Bi-Weekly,Taurus,0,0,2.17,1
10259,1,28.0,R,81,6,1,0,1,na,Pisces,0,0,0.73,1
21060,1,31.0,O,1,13,1,1,1,Bi-Weekly,Pisces,0,0,1.3,1
65866,1,38.0,na,0,2,1,1,1,Bi-Weekly,Scorpio,0,0,0.77,0
12891,1,53.0,R,78,20,1,1,1,Monthly,Virgo,0,0,1.8,1
38490,0,32.0,R,21,2,1,1,1,Weekly,Virgo,0,0,0.56,1
6672,1,21.0,na,25,3,1,1,1,Weekly,Virgo,0,0,1.0699999999999998,0
24158,0,26.0,R,74,2,1,0,1,Semi-Monthly,Aquarius,1,0,1.23,0
6222,0,30.0,R,57,26,1,0,0,Bi-Weekly,Leo,1,0,1.8,1
19534,1,29.0,R,0,4,1,1,0,Weekly,Libra,0,0,1.6,0
66906,0,31.0,R,0,0,0,1,0,Weekly,Taurus,0,0,0.0,0
67941,0,52.0,na,0,0,0,0,0,Monthly,Aries,0,0,0.0,0
48154,0,35.0,na,5,0,1,0,1,Monthly,Gemini,0,0,0.21,0
13775,1,34.0,na,0,4,1,1,1,Monthly,na,0,0,1.13,0
38940,1,37.0,O,0,16,1,1,0,Bi-Weekly,Scorpio,0,0,2.5,1
48552,1,29.0,R,2,2,1,0,0,Semi-Monthly,Libra,0,0,0.87,0
33665,0,36.0,O,55,1,1,0,1,Bi-Weekly,Scorpio,1,0,1.23,0
68339,1,34.0,na,0,0,0,1,0,Bi-Weekly,Taurus,1,0,0.0,0
67848,0,30.0,na,0,0,0,1,0,Weekly,Gemini,0,0,0.0,0
37553,0,44.0,O,0,18,1,1,1,Bi-Weekly,na,0,0,0.6,1
61155,0,49.0,na,0,0,0,1,0,Bi-Weekly,Libra,0,0,0.0,0
55748,0,27.0,R,17,2,1,0,1,Bi-Weekly,Aquarius,0,0,0.89,0
63216,0,44.0,na,9,3,1,1,1,Monthly,Virgo,1,0,0.13,1
12575,1,24.0,na,10,0,1,1,1,Weekly,Aries,0,0,0.2,0
24711,1,36.0,na,0,15,1,1,0,Semi-Monthly,Leo,0,0,0.9,0
20768,0,33.0,na,30,4,1,1,1,Bi-Weekly,Aries,0,0,1.5,1
49459,0,31.0,na,14,6,1,0,0,Bi-Weekly,Scorpio,0,0,0.5,0
68872,0,35.0,na,0,0,1,1,0,na,Leo,0,0,0.0,0
9975,0,22.0,na,8,0,1,0,1,Bi-Weekly,Taurus,0,0,0.21,0
44058,0,22.0,na,30,2,1,1,1,Bi-Weekly,Taurus,1,0,0.6,0
17488,0,37.0,O,0,2,1,1,1,Semi-Monthly,Aries,0,0,1.93,0
42616,0,25.0,R,8,4,1,1,1,na,Pisces,0,0,1.63,0
56852,1,32.0,R,29,4,1,1,0,Monthly,Aquarius,0,0,0.23,1
44218,1,26.0,na,0,1,1,0,0,Bi-Weekly,Libra,1,1,0.53,0
23385,0,24.0,na,55,3,1,0,1,Weekly,na,1,0,1.1,0
8964,1,26.0,na,7,5,1,1,1,Bi-Weekly,Cancer,0,0,1.17,0
15512,0,21.0,na,16,3,1,0,1,na,Virgo,0,0,0.3,1
38580,1,22.0,na,0,1,1,0,0,Monthly,Libra,0,0,0.0,0
47795,1,36.0,na,0,2,1,0,1,na,Capricorn,0,0,0.5,0
26022,0,29.0,R,0,10,1,1,1,Bi-Weekly,Taurus,0,0,1.33,0
46066,1,35.0,na,3,3,1,1,1,Bi-Weekly,Virgo,1,0,0.0,0
14272,0,19.0,na,5,0,1,0,1,Weekly,Cancer,0,0,0.22,0
15671,0,20.0,na,53,9,1,0,1,Bi-Weekly,Cancer,0,0,1.1,0
24360,0,27.0,na,13,3,1,0,1,Bi-Weekly,Aries,0,0,0.73,1
64230,1,19.0,na,0,0,1,0,0,Bi-Weekly,Libra,0,0,0.3,0
45015,0,41.0,R,10,4,1,1,0,Weekly,Sagittarius,0,0,0.6,1
37509,0,27.0,na,5,0,1,1,0,Weekly,Gemini,0,0,1.03,0
46548,0,25.0,na,41,2,1,1,0,Weekly,na,0,0,0.97,0
14288,0,29.0,na,10,0,1,0,0,na,Sagittarius,0,0,0.5,0
53916,0,21.0,na,33,6,1,0,1,Weekly,Pisces,0,0,0.9,0
15260,0,30.0,na,0,20,1,1,0,Monthly,Gemini,0,0,1.4,0
24114,1,43.0,O,40,6,1,0,0,na,Aries,0,0,0.4,0
8721,1,24.0,R,51,6,1,1,1,na,Cancer,0,0,0.8,1
6668,1,31.0,R,33,22,1,1,1,Bi-Weekly,Libra,0,0,1.53,0
16899,0,50.0,R,101,4,1,0,0,Bi-Weekly,Leo,0,0,1.97,0
18982,0,26.0,na,91,4,1,1,1,Bi-Weekly,Taurus,0,0,1.4300000000000002,1
5479,0,34.0,R,8,5,1,1,0,na,Aries,0,0,2.13,0
16010,0,34.0,R,0,6,1,0,1,Weekly,Gemini,0,0,2.1,0
54440,0,28.0,R,16,6,1,1,1,Bi-Weekly,Leo,0,0,0.75,0
31087,0,52.0,na,34,25,1,1,0,Bi-Weekly,Virgo,0,0,1.0,1
17016,1,35.0,R,23,12,1,1,1,Bi-Weekly,Sagittarius,0,0,1.6,0
15925,1,19.0,R,26,1,1,1,1,Monthly,Virgo,0,0,0.87,1
43328,0,27.0,na,25,3,1,0,1,Bi-Weekly,Pisces,0,0,0.37,0
42594,0,31.0,R,0,5,1,1,0,Bi-Weekly,Leo,0,0,0.67,0
9014,0,46.0,O,8,12,1,0,0,Weekly,Taurus,1,0,1.33,0
29205,0,24.0,R,95,7,1,1,1,Bi-Weekly,Sagittarius,0,0,1.87,0
62699,0,30.0,na,0,0,0,1,0,Monthly,Scorpio,1,0,0.0,0
67349,0,23.0,na,36,9,1,1,1,Monthly,Scorpio,0,0,0.0,0
6602,0,34.0,na,0,26,1,1,0,na,Taurus,0,0,2.2,0
38568,0,44.0,R,1,14,1,0,1,Bi-Weekly,na,0,0,1.4,0
39907,1,44.0,na,0,25,1,1,1,Weekly,Virgo,0,0,2.2,0
10773,0,23.0,R,76,19,1,0,1,na,Aquarius,0,0,2.0,0
16477,0,42.0,R,2,0,1,0,1,na,Scorpio,0,0,0.1,0
40110,1,24.0,R,20,4,1,1,0,Bi-Weekly,Leo,0,0,0.23,1
13119,0,22.0,na,45,3,1,0,1,Weekly,Libra,0,0,1.1,0
56654,0,41.0,na,27,4,1,1,0,Bi-Weekly,na,0,0,0.77,1
7175,0,26.0,na,77,8,1,1,0,Weekly,na,0,0,2.0,0
52659,0,50.0,na,6,0,1,0,1,na,Sagittarius,0,0,0.27,0
12842,0,26.0,R,38,4,1,1,0,Bi-Weekly,Scorpio,1,0,0.67,0
14403,1,39.0,na,0,5,1,0,0,Bi-Weekly,Sagittarius,0,0,2.5,0
20541,0,25.0,na,1,0,1,0,1,na,Gemini,0,0,0.03,0
56670,1,29.0,O,0,4,1,1,1,na,na,0,0,0.77,1
1535,1,32.0,R,50,19,1,1,1,Bi-Weekly,Aquarius,1,0,1.2,1
16481,0,35.0,O,63,19,1,1,1,Bi-Weekly,Virgo,0,0,1.33,0
1008,1,22.0,R,0,21,1,1,1,Bi-Weekly,Aries,0,0,1.3,1
38053,0,26.0,na,31,4,1,1,1,Weekly,Virgo,1,0,1.5699999999999998,1
67670,0,26.0,na,0,0,1,0,0,Weekly,Cancer,1,0,0.0,0
62111,1,36.0,na,0,0,0,1,0,Bi-Weekly,Libra,0,0,0.0,0
14931,0,25.0,na,8,5,1,1,1,Bi-Weekly,Scorpio,0,0,2.13,0
30068,1,44.0,R,34,4,1,0,0,Weekly,Virgo,0,0,0.3,0
53049,1,34.0,R,0,1,1,1,1,Weekly,Cancer,1,0,0.4,1
34846,0,34.0,O,91,4,1,1,1,Bi-Weekly,Aries,0,0,1.33,1
23496,1,36.0,R,0,25,1,1,0,Semi-Monthly,na,0,0,2.07,0
65732,1,25.0,O,1,0,1,0,1,Weekly,Taurus,0,0,0.25,0
5729,1,35.0,R,0,1,1,0,1,Bi-Weekly,Sagittarius,0,0,0.13,0
33228,0,33.0,R,0,12,1,0,1,Bi-Weekly,Taurus,0,0,2.03,0
55585,0,30.0,R,9,0,1,1,1,Monthly,Leo,0,0,0.27,1
21910,1,26.0,R,0,8,1,0,1,Bi-Weekly,Virgo,0,0,2.1,0
2293,0,24.0,R,8,17,1,0,0,Bi-Weekly,Virgo,1,0,2.23,1
49790,0,20.0,na,13,3,1,1,1,Bi-Weekly,Gemini,0,0,0.41,1
26115,0,43.0,na,26,21,1,1,1,Bi-Weekly,Aries,0,0,1.8,1
36005,0,24.0,R,54,6,1,0,1,Weekly,Aquarius,0,0,1.0,0
30011,1,42.0,R,0,4,1,1,0,Bi-Weekly,Libra,0,0,0.87,0
26440,0,24.0,R,49,10,1,1,0,na,Leo,0,0,1.47,1
36447,0,29.0,na,3,0,1,0,0,Bi-Weekly,Cancer,1,0,0.0699999999999999,0
38929,0,28.0,O,96,8,1,1,1,Weekly,Pisces,1,0,1.6,1
66257,1,24.0,na,0,0,1,0,0,Bi-Weekly,Taurus,0,0,0.23,0
3008,0,30.0,R,8,5,1,0,1,na,Cancer,0,0,2.13,0
28554,0,50.0,na,15,4,1,0,1,Bi-Weekly,Virgo,0,0,0.52,1
60282,1,26.0,na,0,0,1,0,1,Bi-Weekly,Aries,0,0,0.0,0
36937,0,36.0,na,0,9,1,1,0,Bi-Weekly,Sagittarius,0,0,0.6,0
28124,0,54.0,na,28,5,1,1,0,na,Scorpio,0,0,1.0,0
19545,1,27.0,R,12,1,1,1,0,Bi-Weekly,Sagittarius,0,0,1.5699999999999998,0
49367,0,30.0,na,2,0,1,0,1,Bi-Weekly,Leo,0,0,0.03,0
58579,1,28.0,R,20,11,1,1,1,Bi-Weekly,Libra,1,0,0.63,1
8554,1,25.0,R,68,23,1,1,1,Weekly,Aries,1,0,1.8,1
5764,0,46.0,na,43,7,1,1,1,Bi-Weekly,Libra,0,0,1.6,1
58293,0,35.0,R,0,1,1,1,1,Bi-Weekly,Scorpio,0,0,0.4,0
3257,1,26.0,na,34,3,1,1,0,Monthly,Scorpio,0,0,0.83,0
14569,0,41.0,na,8,12,1,1,0,Monthly,Virgo,0,0,1.1,1
53703,1,26.0,na,0,0,1,1,1,Bi-Weekly,Cancer,0,0,0.0,0
15943,0,22.0,R,8,16,1,1,0,Weekly,Aquarius,0,0,2.17,1
15981,1,26.0,na,1,2,1,1,0,Weekly,Leo,0,0,0.23,1
18451,0,30.0,na,0,5,1,0,1,Bi-Weekly,Virgo,0,0,1.5,0
35576,0,26.0,na,58,11,1,1,1,Bi-Weekly,Aries,0,0,1.1,0
30597,0,28.0,R,65,12,1,1,1,Bi-Weekly,Sagittarius,0,0,1.87,1
48442,1,28.0,na,0,4,1,1,1,na,Cancer,0,0,1.13,0
40546,0,43.0,na,9,0,1,1,0,Monthly,Taurus,0,0,0.73,0
14669,0,27.0,R,43,10,1,0,0,na,Libra,0,0,1.4300000000000002,0
47173,1,29.0,na,0,21,1,1,0,Bi-Weekly,Virgo,0,0,1.93,0
57455,1,20.0,R,0,11,1,1,0,na,Leo,0,0,0.0699999999999999,0
49824,1,39.0,na,19,17,1,1,1,Bi-Weekly,Taurus,0,0,0.93,0
63488,1,46.0,na,0,0,0,1,0,Semi-Monthly,na,0,1,0.0,0
54516,0,27.0,R,0,0,1,1,1,Bi-Weekly,Pisces,1,0,0.1699999999999999,0
27549,1,23.0,R,0,0,1,1,1,Semi-Monthly,Virgo,0,0,0.0,0
9335,0,26.0,R,98,24,1,1,1,Weekly,Aries,0,0,0.93,0
30864,1,51.0,na,1,0,1,1,1,Bi-Weekly,Taurus,0,0,0.03,0
41497,0,44.0,na,1,0,1,1,1,Monthly,Virgo,0,0,0.05,0
1307,0,40.0,R,35,19,1,0,0,Weekly,na,0,0,2.27,1
3599,1,36.0,na,4,0,1,0,0,Bi-Weekly,Gemini,1,0,0.13,0
46294,0,19.0,R,37,3,1,1,1,Bi-Weekly,Libra,0,0,0.37,1
27610,0,24.0,na,8,2,1,0,1,Weekly,Capricorn,0,0,2.13,1
60823,1,46.0,na,0,10,1,1,1,Bi-Weekly,Leo,0,0,2.13,0
60503,0,22.0,na,1,0,1,0,1,na,Virgo,0,0,0.14,0
18473,0,35.0,na,0,2,1,1,1,Bi-Weekly,Aquarius,0,0,1.77,0
14546,1,43.0,O,100,25,1,1,1,na,Cancer,0,0,1.17,1
44913,0,25.0,O,23,1,1,0,1,Bi-Weekly,Sagittarius,0,0,0.43,1
17165,1,34.0,R,8,23,1,1,0,Weekly,Cancer,1,0,2.07,1
28537,0,45.0,R,0,2,1,1,1,Weekly,Gemini,0,0,2.0,0
42615,0,23.0,R,88,6,1,0,0,Weekly,Libra,0,0,1.73,1
26355,1,38.0,R,0,8,1,1,0,na,Gemini,0,0,1.23,0
68369,1,18.0,na,13,0,1,1,1,Bi-Weekly,Taurus,1,0,0.73,0
27516,0,36.0,na,84,4,1,1,0,Bi-Weekly,Pisces,1,0,1.37,1
36956,0,29.0,R,9,8,1,0,0,Bi-Weekly,Leo,0,0,1.0699999999999998,1
17227,0,50.0,na,0,27,1,1,0,na,Taurus,0,0,1.97,0
13263,0,21.0,na,45,5,1,0,1,na,Aquarius,0,0,1.3,0
49249,1,32.0,R,68,4,1,0,0,na,Sagittarius,0,0,0.5,1
68346,0,26.0,na,3,0,1,1,0,Weekly,Taurus,0,0,0.04,0
65007,0,33.0,na,4,0,1,1,0,Bi-Weekly,Virgo,0,0,0.5,0
15612,0,25.0,R,8,10,1,1,0,Monthly,Taurus,0,0,1.17,0
55423,0,30.0,na,27,5,1,0,1,Bi-Weekly,Taurus,0,0,0.86,0
40406,0,32.0,R,26,12,1,1,1,Bi-Weekly,Pisces,0,0,1.97,1
17539,0,27.0,R,61,3,1,1,1,Bi-Weekly,na,0,0,1.4,1
52612,0,20.0,R,0,4,1,0,0,Semi-Monthly,Scorpio,0,0,0.5700000000000001,0
41685,1,30.0,R,59,6,1,0,0,Semi-Monthly,Taurus,0,0,1.03,0
10435,0,26.0,na,41,3,1,1,1,Semi-Monthly,Taurus,0,0,0.93,1
47244,0,22.0,R,68,16,1,0,0,na,Leo,0,0,1.87,0
33272,1,29.0,na,33,8,1,0,1,Semi-Monthly,Leo,0,0,1.3,1
42713,0,28.0,R,59,7,1,0,0,na,Libra,0,0,1.4,0
28827,0,25.0,na,3,0,1,0,1,Bi-Weekly,Libra,0,0,0.14,0
30737,1,31.0,R,91,13,1,0,1,Bi-Weekly,Cancer,0,0,0.73,0
42960,0,25.0,R,6,1,1,1,1,Monthly,Aquarius,0,0,0.38,0
42476,0,54.0,na,40,4,1,1,1,na,Taurus,0,0,1.83,1
46780,0,38.0,na,20,2,1,0,1,Bi-Weekly,Pisces,0,0,0.94,0
69254,0,21.0,na,0,0,0,0,0,Bi-Weekly,Libra,0,0,0.0,0
56930,0,26.0,na,4,2,1,0,1,Weekly,Leo,0,0,0.31,0
18115,1,24.0,R,53,14,1,1,0,Monthly,Libra,0,0,0.93,1
38159,0,45.0,na,0,0,1,1,1,Monthly,Sagittarius,1,0,0.0,0
31805,1,29.0,na,13,2,1,0,1,Bi-Weekly,Cancer,0,0,1.67,1
61379,1,20.0,na,0,0,1,1,1,Bi-Weekly,Virgo,0,0,0.0,0
57337,1,34.0,na,0,0,1,0,1,Semi-Monthly,Virgo,0,0,0.1699999999999999,0
30538,0,23.0,na,3,2,1,0,1,Semi-Monthly,Libra,0,0,0.13,1
44789,0,32.0,R,14,3,1,1,1,Monthly,Virgo,0,0,1.5699999999999998,0
55834,0,34.0,na,10,7,1,1,0,Bi-Weekly,Pisces,0,0,0.83,1
18268,1,23.0,R,0,6,1,1,1,Weekly,Taurus,0,0,0.6,0
46134,0,27.0,na,39,6,1,1,0,Bi-Weekly,Scorpio,0,0,0.0,0
30383,0,28.0,R,0,3,1,0,0,Bi-Weekly,Leo,0,0,1.47,0
13198,0,36.0,R,0,18,1,1,0,Monthly,na,1,0,2.27,0
51858,1,42.0,na,30,2,1,0,0,Bi-Weekly,Capricorn,0,0,0.41,0
5757,0,24.0,na,0,0,1,0,1,Bi-Weekly,Aquarius,1,0,0.0,0
63515,1,36.0,R,0,0,1,1,1,Bi-Weekly,Scorpio,0,0,0.0,0
43478,1,29.0,R,24,25,1,1,0,Monthly,Leo,1,0,0.43,0
53112,0,22.0,na,6,0,1,1,1,Weekly,na,0,0,0.16,1
60119,1,21.0,R,0,1,1,0,0,na,Leo,0,0,0.47,1
17558,0,39.0,na,5,0,1,0,0,Bi-Weekly,Scorpio,0,0,1.0,0
66896,1,38.0,na,0,0,0,1,0,Weekly,Leo,0,0,0.0,0
15906,0,24.0,R,33,4,1,1,1,Weekly,Scorpio,0,0,0.7,0
12105,1,24.0,na,8,13,1,0,0,na,Gemini,0,0,1.97,1
28892,0,29.0,R,36,5,1,0,1,Bi-Weekly,Scorpio,0,0,1.0,0
24771,0,45.0,R,19,10,1,1,0,Weekly,na,0,0,2.17,0
11374,0,33.0,na,26,1,1,0,1,Bi-Weekly,Libra,0,0,0.8,0
17042,0,34.0,O,84,7,1,1,0,Bi-Weekly,Gemini,1,0,1.7,1
41622,1,37.0,O,0,3,1,1,0,Monthly,Aries,0,0,0.33,0
17942,1,27.0,R,93,15,1,1,1,Semi-Monthly,Virgo,1,0,1.13,0
13565,0,44.0,na,0,7,1,1,0,Bi-Weekly,na,0,0,2.1,0
66382,1,30.0,na,2,0,1,1,1,Semi-Monthly,Gemini,1,0,0.03,0
45665,1,33.0,R,0,7,1,1,0,Bi-Weekly,Sagittarius,0,0,0.8,0
56912,0,33.0,na,40,2,1,0,1,Bi-Weekly,Leo,0,0,0.8800000000000002,0
23436,0,18.0,R,10,7,1,0,1,Bi-Weekly,Scorpio,1,0,1.2,1
44312,1,37.0,na,60,7,1,1,0,na,Libra,0,0,1.0699999999999998,0
8267,0,36.0,R,0,11,1,0,1,Bi-Weekly,Sagittarius,0,0,2.53,0
3443,0,30.0,R,0,4,1,1,0,na,Sagittarius,1,0,0.7,0
64889,0,40.0,O,8,5,1,0,0,Bi-Weekly,Leo,0,0,0.75,1
64867,1,28.0,na,0,0,1,0,0,Monthly,Cancer,0,0,0.0,0
3334,1,23.0,R,88,15,1,0,1,Bi-Weekly,Cancer,0,0,1.4,1
41064,0,43.0,O,0,4,1,1,1,na,Virgo,0,0,2.0,0
12107,1,23.0,R,0,4,1,1,1,Monthly,Gemini,0,0,1.5699999999999998,0
23669,0,40.0,R,59,7,1,1,1,Monthly,Taurus,0,0,1.5699999999999998,1
3590,0,28.0,R,23,4,1,0,1,Bi-Weekly,Libra,0,0,0.97,0
29291,1,42.0,na,91,3,1,1,0,na,Scorpio,0,0,0.63,0
3502,1,25.0,O,0,11,1,0,1,Weekly,Cancer,0,0,1.53,0
48665,1,42.0,R,8,23,1,1,1,Bi-Weekly,Gemini,0,0,0.37,1
63529,0,28.0,na,0,1,1,0,0,Bi-Weekly,Taurus,0,0,0.27,0
43586,0,37.0,O,1,4,1,0,0,Semi-Monthly,Pisces,0,0,0.83,0
40230,1,38.0,na,31,0,1,1,0,Bi-Weekly,Gemini,0,0,0.77,0
58138,1,41.0,R,16,20,1,1,1,na,Pisces,0,0,0.23,0
28758,0,25.0,R,45,4,1,0,1,Bi-Weekly,Cancer,1,0,1.9,0
25893,0,51.0,O,0,1,1,1,0,Bi-Weekly,Taurus,1,0,2.13,0
6524,1,36.0,R,32,6,1,1,0,Bi-Weekly,Aries,0,0,0.67,1
55990,1,23.0,na,2,0,1,1,0,Bi-Weekly,Aquarius,0,0,0.03,0
55895,0,27.0,R,12,5,1,1,0,Bi-Weekly,Aquarius,0,0,0.35,0
47090,0,35.0,O,34,9,1,1,0,Bi-Weekly,Aquarius,0,0,0.93,0
56704,1,25.0,O,0,1,1,0,1,Bi-Weekly,Aquarius,0,0,0.33,0
16306,1,33.0,na,66,4,1,0,1,na,Leo,0,0,0.4,0
25638,0,28.0,R,65,21,1,1,0,Weekly,na,0,0,1.83,1
28566,0,39.0,na,30,4,1,1,0,na,Sagittarius,0,0,0.5,0
41308,1,24.0,na,3,7,1,1,0,Bi-Weekly,Leo,0,0,0.63,0
8190,0,24.0,R,56,4,1,1,0,Bi-Weekly,na,0,0,1.4,1
20426,0,24.0,na,8,4,1,1,0,na,Sagittarius,0,0,2.1,0
37252,0,25.0,na,13,0,1,1,1,Bi-Weekly,Leo,0,0,1.93,0
25066,1,32.0,na,2,1,1,0,1,Bi-Weekly,Pisces,0,0,0.0,1
61811,0,29.0,na,1,0,1,0,1,Bi-Weekly,Pisces,0,0,0.04,0
20425,0,32.0,na,12,0,1,0,1,na,Pisces,0,0,0.53,0
10609,0,34.0,na,14,0,1,1,1,Bi-Weekly,Libra,0,0,0.6900000000000001,0
39899,0,28.0,R,0,23,1,1,1,na,Taurus,0,0,2.37,1
23287,1,32.0,R,0,3,1,1,0,Bi-Weekly,Libra,1,0,0.87,0
20233,1,33.0,R,22,4,1,1,0,Semi-Monthly,Gemini,0,0,0.47,0
26952,0,27.0,R,8,1,1,0,1,Weekly,Aries,0,0,1.3,0
14697,0,24.0,na,46,1,1,0,1,Bi-Weekly,Cancer,0,0,0.8,0
12697,0,42.0,R,8,26,1,1,1,Bi-Weekly,na,0,0,1.93,1
44926,0,22.0,R,20,5,1,0,1,na,Aries,0,0,0.5700000000000001,0
6149,0,46.0,O,0,14,1,1,0,Semi-Monthly,Cancer,0,0,2.0,0
20005,0,18.0,na,47,2,1,0,0,na,Scorpio,0,0,0.8,0
36914,0,38.0,R,59,5,1,1,1,na,Libra,0,0,0.93,0
4409,0,35.0,R,0,8,1,1,1,Bi-Weekly,Cancer,1,0,1.93,0
59205,1,46.0,na,0,0,1,1,0,Weekly,Aries,1,0,0.0,0
35600,0,31.0,R,0,19,1,1,1,na,Leo,0,0,1.2,0
13498,1,24.0,R,0,11,1,1,1,Weekly,na,0,0,1.17,0
30752,1,20.0,O,0,5,1,1,1,Bi-Weekly,Aries,0,0,1.53,0
28834,1,21.0,na,23,7,1,0,1,Weekly,Aries,1,0,0.5,0
14258,1,34.0,na,61,2,1,1,1,Monthly,Leo,0,0,0.77,0
37348,0,25.0,R,31,4,1,0,0,Bi-Weekly,Gemini,0,0,0.93,0
49544,0,24.0,na,3,0,1,1,1,na,Virgo,0,0,0.03,1
39431,1,30.0,na,0,0,1,0,0,Weekly,Aquarius,0,0,0.2,0
54488,1,36.0,R,9,0,1,1,0,Bi-Weekly,Leo,0,0,0.23,1
26402,0,33.0,R,88,3,1,0,1,Bi-Weekly,Cancer,0,0,1.37,0
22509,0,40.0,R,32,4,1,0,0,na,Gemini,0,0,0.9,1
679,0,29.0,na,0,1,1,0,0,na,na,0,0,0.0,0
61483,1,25.0,R,0,0,1,1,0,Bi-Weekly,Gemini,1,0,0.0,0
3817,0,41.0,O,67,7,1,1,0,Bi-Weekly,Sagittarius,0,0,2.07,0
22582,1,51.0,O,56,4,1,1,1,Semi-Monthly,Gemini,0,0,2.07,1
3421,1,26.0,na,0,0,1,1,0,Bi-Weekly,Aries,0,0,0.23,0
13840,0,32.0,R,30,3,1,1,0,Monthly,Virgo,0,0,0.83,1
33642,0,20.0,na,8,3,1,0,0,na,Gemini,0,0,0.03,0
42884,1,21.0,na,3,0,1,0,0,Semi-Monthly,Aries,0,0,0.03,0
66553,1,29.0,na,0,1,1,1,1,Bi-Weekly,Pisces,0,0,0.1,0
23298,0,30.0,R,80,13,1,1,1,Bi-Weekly,Aries,0,0,1.73,1
26501,0,20.0,na,0,0,1,0,1,Bi-Weekly,Pisces,0,0,0.0,0
58528,1,28.0,na,6,0,1,0,0,Bi-Weekly,Taurus,0,0,1.0,0
28611,0,36.0,R,31,20,1,1,1,Bi-Weekly,Cancer,1,0,2.03,1
59723,1,37.0,na,0,0,1,1,0,Weekly,Leo,0,0,0.0699999999999999,0
39478,0,22.0,na,3,0,1,0,1,na,Libra,0,0,0.11,0
56340,1,27.0,R,0,0,1,1,0,Weekly,Sagittarius,0,0,0.0,0
23645,1,22.0,R,0,16,1,0,1,Bi-Weekly,Capricorn,0,0,1.47,0
2874,1,47.0,R,0,0,1,0,0,Weekly,Sagittarius,0,1,2.03,0
63460,1,34.0,na,0,0,0,1,0,Bi-Weekly,Leo,0,0,0.0,0
42493,1,35.0,na,0,12,1,1,1,na,Aries,0,0,1.0699999999999998,0
15872,1,35.0,R,1,9,1,1,0,Semi-Monthly,Libra,0,0,0.7,0
63442,1,29.0,na,0,0,0,1,0,na,Pisces,0,0,0.0,0
42252,0,49.0,O,0,7,1,1,0,Weekly,Taurus,0,0,2.03,0
52386,1,44.0,R,17,2,1,1,1,Bi-Weekly,Leo,1,0,0.89,0
57317,1,19.0,na,1,0,1,1,1,Weekly,Virgo,1,0,0.0,0
36372,0,40.0,R,0,3,1,1,0,Weekly,Virgo,0,0,0.3,0
59729,1,53.0,na,2,2,1,1,0,Monthly,Leo,1,0,0.77,0
28468,0,46.0,na,0,4,1,0,1,Bi-Weekly,Sagittarius,0,0,2.23,0
48460,0,21.0,na,30,3,1,0,1,Bi-Weekly,Aquarius,1,0,1.27,1
